#{"t_start": 1698878488.844074, "env_id": "Pendulum-v1"}
r,l,t
-132.657739,200,452.868947
-137.308625,200,452.980526
-2.352336,200,453.09239
-420.589193,200,453.203989
-0.431671,200,453.316014
-275.800454,200,453.427787
-429.66799,200,454.04862
-387.575543,200,454.160301
-135.424557,200,454.271925
-136.054326,200,454.383459
-454.408984,200,454.497172
-132.528829,200,455.120723
-280.127202,200,455.232687
-541.745679,200,455.344345
-129.423835,200,455.45575
-655.037072,200,455.56721
-131.510346,200,456.188725
-411.960635,200,456.300388
-131.222645,200,456.412013
-431.075678,200,456.523749
-265.307454,200,456.637477
-125.012533,200,457.259028
-258.402817,200,457.370888
-664.973889,200,457.482264
-2.896847,200,457.593829
-126.639311,200,457.705375
-279.636893,200,458.325988
-430.566461,200,458.437639
-258.955528,200,458.549391
-274.078031,200,458.660937
-273.935716,200,458.77267
-5.528196,200,459.396083
-255.974706,200,459.507847
-131.547773,200,459.619822
-403.311328,200,459.732405
-134.357439,200,459.844551
-2.015382,200,460.468132
-131.628732,200,460.58021
-519.706125,200,460.692024
-432.472407,200,460.803729
-126.258099,200,460.915687
-265.221074,200,461.538422
-127.891579,200,461.652065
-136.657216,200,461.763757
-1184.132407,200,461.875405
-134.486352,200,461.986988
-271.260733,200,462.098405
-610.52376,200,462.722192
-265.849859,200,462.834248
-262.468766,200,462.945984
-128.416136,200,463.057578
-407.855898,200,463.169117
-132.895757,200,463.794493
-137.815607,200,463.906474
-264.030473,200,464.01835
-268.678026,200,464.129622
-135.958234,200,464.241001
-132.565549,200,464.863385
-0.510865,200,464.974901
-263.234687,200,465.086673
-0.777595,200,465.197759
-2.031774,200,465.308714
-264.294126,200,465.930376
-266.820535,200,466.043436
-133.241778,200,466.15456
-275.11157,200,466.265407
-137.55036,200,466.376446
-0.64686,200,466.998751
-266.920737,200,467.109832
-126.199121,200,467.220849
-621.663813,200,467.331778
-576.151564,200,467.442875
-414.665367,200,468.063826
-241.855404,200,468.174828
-509.917625,200,468.285804
-132.743078,200,468.398714
-272.915715,200,468.509906
-261.284926,200,469.130566
-129.302401,200,469.241879
-567.663957,200,469.353143
-131.863362,200,469.464258
-411.660043,200,469.575542
-132.102631,200,470.199023
-279.851267,200,470.310065
-272.790662,200,470.421373
-128.687542,200,470.532313
-398.25774,200,470.645355
-129.143092,200,471.266441
-0.519266,200,471.37749
-267.855449,200,471.489012
-254.323009,200,471.60016
-270.344028,200,471.711287
-137.994221,200,471.823051
-136.040404,200,472.444621
-494.724058,200,472.555415
-136.924094,200,472.666469
-135.644911,200,472.77837
-128.13039,200,472.889933
-136.060206,200,473.513822
-277.968787,200,473.625426
-135.51051,200,473.736681
-133.813565,200,473.848959
-129.774641,200,473.960739
-276.132871,200,474.58235
-263.08665,200,474.694623
-398.705594,200,474.806033
-137.037603,200,474.917979
-609.246124,200,475.03004
-133.26556,200,475.652116
-127.893338,200,475.765559
-263.478484,200,475.876964
-131.242447,200,475.988288
-128.326449,200,476.099102
-275.420088,200,476.72127
-128.103588,200,476.832835
-256.209936,200,476.944022
-315.689517,200,477.056017
-299.9545,200,477.166848
-266.129878,200,477.789211
-292.144762,200,477.900717
-138.040914,200,478.014119
-251.891794,200,478.125237
-260.668462,200,478.236386
-470.490245,200,478.858851
-136.098712,200,478.970132
-574.883815,200,479.081868
-128.230739,200,479.193536
-8.341161,200,479.305057
-138.236567,200,479.928624
-267.539848,200,480.040191
-486.349425,200,480.151798
-135.780232,200,480.264932
-130.831669,200,480.377366
-5.450602,200,480.488795
-126.870037,200,481.111723
-588.902825,200,481.223309
-419.970211,200,481.335025
-270.446467,200,481.449655
-553.600049,200,481.561759
-535.596381,200,482.186921
-458.207144,200,482.298648
-8.08717,200,482.41302
-389.302581,200,482.52456
-137.121842,200,482.636777
-138.10382,200,483.261954
-8.795647,200,483.374234
-137.015707,200,483.486114
-434.594251,200,483.598194
-264.915997,200,483.71032
-12.305828,200,484.334705
-136.485364,200,484.447139
-564.174219,200,484.56113
-271.327086,200,484.673819
-268.109267,200,484.78852
-14.24532,200,485.416629
-135.694126,200,485.529927
-15.287255,200,485.643244
-284.056968,200,485.756249
-139.777953,200,485.869432
-140.263143,200,486.499017
-132.555463,200,486.612151
-267.453304,200,486.725546
-396.111419,200,486.838738
-136.650918,200,486.952105
-9.467896,200,487.579516
-328.758437,200,487.692818
-288.005783,200,487.805944
-128.861606,200,487.918924
-9.300185,200,488.033872
-260.69652,200,488.660425
-255.754814,200,488.773534
-282.220314,200,488.886931
-390.518961,200,488.999829
-5.139742,200,489.112857
-132.790753,200,489.226214
-129.057231,200,489.85465
-433.698836,200,489.96772
-130.785675,200,490.083488
-131.332378,200,490.196709
-263.629443,200,490.309418
-385.918648,200,490.936347
-133.171597,200,491.049452
-270.581077,200,491.16266
-129.267445,200,491.275596
-267.54291,200,491.388758
-423.43113,200,492.017826
-376.621135,200,492.131112
-130.793174,200,492.244173
-131.938793,200,492.357182
-128.177884,200,492.47008
-129.726249,200,493.097054
-275.388859,200,493.210486
-126.193093,200,493.323516
-251.952204,200,493.436411
-137.529806,200,493.551818
-297.252093,200,494.178883
-271.357544,200,494.292352
-136.292455,200,494.40561
-130.943364,200,494.519135
-255.811335,200,494.632242
-298.502097,200,495.299379
-3.908232,200,495.4126
-1.483336,200,495.525719
-128.969727,200,495.638838
-0.386219,200,495.751678
-135.045056,200,496.377684
-131.068946,200,496.490407
-127.944015,200,496.603116
-263.753106,200,496.718002
-460.646284,200,496.830509
-133.117536,200,497.455848
-277.164458,200,497.568564
-387.207407,200,497.681557
-134.104563,200,497.794373
-347.955997,200,497.907095
-439.049217,200,498.532522
-1.521105,200,498.645625
-0.663232,200,498.760993
-272.050441,200,498.87373
-0.60434,200,498.986216
-262.042077,200,499.098516
-0.461388,200,499.723026
-379.816444,200,499.834318
-129.028438,200,499.94545
-127.015592,200,500.056865
-256.176958,200,500.167658
-378.430928,200,500.786946
-127.119081,200,500.899876
-134.638972,200,501.010597
-123.43075,200,501.121192
-130.614196,200,501.231839
-132.260297,200,501.849538
-132.682526,200,501.960397
-392.913236,200,502.071284
-255.645608,200,502.181633
-465.392756,200,502.291897
-283.022029,200,502.90987
-135.943458,200,503.02039
-10.632519,200,503.130782
-267.897075,200,503.241434
-293.136017,200,503.354385
-266.831632,200,503.97361
-140.958555,200,504.084911
-133.145321,200,504.196181
-11.381644,200,504.307244
-267.802263,200,504.417919
-134.010233,200,505.087874
-281.638671,200,505.200215
-284.246788,200,505.312275
-131.793356,200,505.424105
-266.534274,200,505.536049
-264.391373,200,506.159187
-404.780074,200,506.271524
-135.207234,200,506.383869
-378.255265,200,506.496466
-139.168291,200,506.608625
-7.510847,200,507.233536
-411.518516,200,507.345787
-135.331335,200,507.458014
-402.653332,200,507.570183
-408.634366,200,507.68223
-12.600947,200,507.794148
-536.217905,200,508.417144
-12.059358,200,508.529489
-265.954421,200,508.641869
-140.149872,200,508.754117
-8.483849,200,508.868335
-408.818713,200,509.491289
-270.702006,200,509.603693
-266.227393,200,509.716698
-144.622286,200,509.82927
-370.261074,200,509.941344
-613.726922,200,510.565178
-263.55764,200,510.677549
-7.886463,200,510.789924
-276.802063,200,510.904115
-445.527316,200,511.016357
-141.378669,200,511.63873
-790.557685,200,511.750852
-137.128959,200,511.863085
-799.259787,200,511.975349
-130.77276,200,512.08743
-9.477519,200,512.710107
-1063.780267,200,512.822195
-967.30052,200,512.934471
-932.289226,200,513.048779
-138.662094,200,513.161157
-1031.661197,200,513.783486
-1094.348634,200,513.896009
-139.326695,200,514.008271
-1212.041641,200,514.120433
-140.613227,200,514.232505
-1160.885463,200,514.856879
-142.38575,200,514.96898
-139.719564,200,515.081114
-1187.347291,200,515.195316
-7.870935,200,515.307496
-1221.872441,200,515.929998
-1210.449266,200,516.042323
-1217.139969,200,516.154688
-1220.916307,200,516.266921
-283.018002,200,516.37882
-6.599453,200,516.490866
-397.662136,200,517.111399
-136.353982,200,517.223018
-9.000701,200,517.336681
-138.806971,200,517.448257
-139.736634,200,517.55986
-1064.296004,200,518.182246
-1078.593114,200,518.29393
-1074.132353,200,518.405467
-1088.153229,200,518.517048
-911.191692,200,518.628738
-955.2073,200,519.250296
-1006.483908,200,519.362057
-1063.495425,200,519.473488
-914.495604,200,519.587096
-947.524514,200,519.699376
-1013.847142,200,520.321842
-852.509676,200,520.433411
-266.218322,200,520.544853
-989.31574,200,520.656472
-960.292199,200,520.767843
-832.908304,200,521.388954
-129.934099,200,521.50047
-260.574258,200,521.611721
-936.776176,200,521.723088
-942.942752,200,521.836646
-1.615512,200,522.456477
-270.578483,200,522.567896
-939.215017,200,522.679434
-867.784327,200,522.790667
-945.237289,200,522.90196
-1051.555475,200,523.522
-136.259553,200,523.633497
-6.071342,200,523.744896
-920.389014,200,523.856575
-3.09202,200,523.968148
-264.660807,200,524.590479
-917.964396,200,524.702245
-136.905049,200,524.814505
-273.59812,200,524.926075
-919.686311,200,525.037761
-136.766071,200,525.658685
-929.159689,200,525.77012
-968.786585,200,525.88135
-8.861277,200,525.99271
-137.237364,200,526.104165
-881.452712,200,526.221056
-840.384602,200,526.846324
-809.720791,200,526.95854
-2.520655,200,527.070416
-2.660284,200,527.18232
-285.642372,200,527.294533
-264.089605,200,527.917473
-804.059512,200,528.029634
-131.079099,200,528.141834
-251.529589,200,528.253809
-807.623188,200,528.36797
-138.882564,200,528.990894
-925.14995,200,529.102956
-138.190015,200,529.215148
-0.426106,200,529.327106
-1027.512259,200,529.439292
-3.121979,200,530.064935
-276.361314,200,530.17743
-414.782907,200,530.289733
-131.965547,200,530.402311
-128.882829,200,530.516757
-795.077983,200,531.140104
-301.09017,200,531.252211
-136.35121,200,531.364074
-380.50002,200,531.475933
-755.965887,200,531.587759
-688.007156,200,532.210991
-136.503205,200,532.322835
-267.555972,200,532.434692
-2.097793,200,532.546648
-131.948679,200,532.660698
-273.74101,200,533.284035
-512.231682,200,533.396086
-261.352896,200,533.508056
-292.985405,200,533.619844
-309.029048,200,533.731763
-131.076719,200,534.353134
-281.231345,200,534.464312
-139.699365,200,534.575427
-133.110258,200,534.686471
-477.280423,200,534.801467
-127.578266,200,534.912726
-139.073778,200,535.534385
-273.064605,200,535.645733
-270.623,200,535.757048
-257.047804,200,535.868254
-133.796775,200,535.979495
-132.88625,200,536.599801
-334.597223,200,536.711115
-570.046867,200,536.822499
-394.213796,200,536.933813
-603.682499,200,537.047128
-309.990437,200,537.667958
-134.379347,200,537.779159
-2.213216,200,537.89077
-2.001998,200,538.002078
-2.118577,200,538.113053
-135.843298,200,538.732829
-130.157116,200,538.843971
-399.43963,200,538.955382
-134.704421,200,539.066816
-129.575494,200,539.178195
-133.439942,200,539.801461
-133.616468,200,539.91352
-263.564032,200,540.025145
-140.566131,200,540.137136
-129.287428,200,540.248494
-135.628986,200,540.868831
-509.561356,200,540.980213
-261.154057,200,541.091498
-275.033121,200,541.202862
-285.41959,200,541.31435
-424.381335,200,541.934595
-132.405855,200,542.047949
-2.420515,200,542.158891
-301.971808,200,542.270139
-138.801582,200,542.381181
-130.5414,200,543.001022
-123.411743,200,543.112403
-132.587955,200,543.223963
-263.210783,200,543.33515
-704.457948,200,543.446478
-423.522353,200,543.557574
-134.296265,200,544.178302
-124.652784,200,544.291909
-785.039053,200,544.403672
-131.185557,200,544.515179
-666.054363,200,544.626671
-3.431858,200,545.249393
-293.584159,200,545.360842
-271.355666,200,545.472074
-130.803909,200,545.583614
-262.277926,200,545.69495
-259.896166,200,546.315342
-132.16732,200,546.426982
-301.087018,200,546.540516
-144.504401,200,546.65191
-134.299725,200,546.763144
-130.822222,200,547.384041
-2.14353,200,547.495708
-2.68164,200,547.606959
-131.022022,200,547.718519
-437.541203,200,547.829875
-405.609934,200,548.450691
-291.299407,200,548.5622
-131.45494,200,548.673705
-132.510523,200,548.78713
-130.298391,200,548.898384
-301.309508,200,549.519205
-125.551529,200,549.630841
-132.052505,200,549.742862
-134.065538,200,549.855104
-133.601666,200,549.966454
-133.690195,200,550.587637
-131.766066,200,550.698824
-2.895475,200,550.809676
-129.728288,200,550.921151
-270.349895,200,551.034354
-1.916117,200,551.654666
-132.195049,200,551.766083
-455.930371,200,551.87749
-308.47526,200,551.98893
-123.387886,200,552.100026
-2.377417,200,552.719808
-3.012413,200,552.831307
-126.162488,200,552.942685
-254.098801,200,553.05391
-133.284677,200,553.165578
-269.187966,200,553.276941
-417.099795,200,553.89929
-267.02021,200,554.011312
-776.970737,200,554.122794
-270.53764,200,554.234276
-777.518457,200,554.345931
-444.059544,200,554.967181
-404.16197,200,555.079295
-129.962608,200,555.190558
-133.330902,200,555.301593
-441.442123,200,555.412734
-1.544905,200,556.03278
-134.145979,200,556.146342
-489.374103,200,556.257526
-278.653729,200,556.368823
-307.956398,200,556.480191
-134.233472,200,557.100391
-136.609071,200,557.211711
-131.214815,200,557.322988
-260.683535,200,557.434119
-134.706341,200,557.545499
-136.671643,200,558.165005
-365.155863,200,558.2763
-442.24911,200,558.38951
-352.058428,200,558.500963
-279.293024,200,558.612212
-135.380463,200,559.2335
-374.384488,200,559.345297
-135.98271,200,559.456618
-9.604187,200,559.568204
-7.976514,200,559.679594
-407.312658,200,560.301284
-137.41874,200,560.412963
-268.937042,200,560.52442
-8.025817,200,560.635725
-135.815846,200,560.749163
-272.06075,200,561.369162
-502.958192,200,561.480491
-137.509692,200,561.592034
-134.89561,200,561.70341
-392.688676,200,561.814749
-131.460849,200,561.926045
-258.174058,200,562.547996
-382.541965,200,562.659574
-132.625966,200,562.771151
-134.10515,200,562.882586
-131.290924,200,562.996072
-127.281832,200,563.61633
-131.449979,200,563.727957
-3.097976,200,563.839597
-283.534605,200,563.950924
-373.887722,200,564.062437
-126.795207,200,564.683343
-133.910869,200,564.795979
-4.031389,200,564.907676
-2.350559,200,565.019334
-3.227099,200,565.13167
-289.343056,200,565.755035
-127.43012,200,565.866551
-262.168977,200,565.978105
-260.666441,200,566.089689
-6.024468,200,566.200862
-271.180438,200,566.821237
-269.614239,200,566.933009
-2.651019,200,567.044707
-129.441477,200,567.156138
-126.229594,200,567.267622
-133.627714,200,567.890334
-3.297304,200,568.001762
-128.889593,200,568.113335
-403.421976,200,568.224954
-815.230861,200,568.33629
-1.374237,200,568.956707
-134.057475,200,569.068253
-320.087449,200,569.179658
-132.278871,200,569.290812
-133.104259,200,569.402044
-0.876626,200,570.025095
-334.733879,200,570.139288
-128.691393,200,570.250733
-916.593998,200,570.362206
-134.90969,200,570.473634
-133.498243,200,570.584713
-799.865289,200,571.207166
-134.017774,200,571.318733
-471.13954,200,571.430304
-133.809968,200,571.541544
-131.580947,200,571.652972
-791.430572,200,572.275061
-279.505905,200,572.388649
-334.833776,200,572.499965
-791.633453,200,572.611399
-131.930168,200,572.722814
-321.35853,200,573.344849
-3.11224,200,573.456557
-2.101821,200,573.568294
-792.944359,200,573.679744
-532.068324,200,573.791224
-134.039753,200,574.413722
-131.259168,200,574.525505
-132.325618,200,574.638899
-413.130913,200,574.750597
-129.637054,200,574.862814
-8.503354,200,575.48525
-298.85881,200,575.596691
-272.905576,200,575.70823
-136.115065,200,575.819565
-1.469453,200,575.930723
-1.59915,200,576.553271
-268.574482,200,576.664995
-278.007696,200,576.776578
-256.373862,200,576.890188
-792.872488,200,577.001736
-782.238829,200,577.623496
-260.636039,200,577.734884
-133.689067,200,577.846541
-429.49447,200,577.957844
-284.009448,200,578.069203
-133.974357,200,578.691504
-128.292664,200,578.80288
-132.950138,200,578.914466
-138.268526,200,579.025847
-2.058057,200,579.139356
-129.822834,200,579.76163
-277.452764,200,579.873912
-256.281065,200,579.98559
-259.244091,200,580.097644
-1.129521,200,580.20916
-296.854171,200,580.320491
-266.458763,200,580.942991
-271.061118,200,581.054423
-130.773825,200,581.166018
-270.277979,200,581.277518
-264.596266,200,581.391027
-134.762684,200,582.01287
-283.364889,200,582.12453
-515.40905,200,582.236165
-1.633246,200,582.347876
-127.716894,200,582.459606
-132.88606,200,583.081281
-435.591603,200,583.192735
-269.689102,200,583.303941
-265.99956,200,583.415185
-132.665909,200,583.526788
-269.760644,200,584.150586
-1.872623,200,584.262074
-390.706272,200,584.373885
-799.02718,200,584.485459
-128.122741,200,584.596891
-134.505242,200,585.221201
-419.791336,200,585.333157
-131.483363,200,585.444903
-133.457919,200,585.556517
-130.537703,200,585.668191
-375.627985,200,586.290692
-129.229141,200,586.404355
-283.198632,200,586.516301
-132.173136,200,586.627857
-3.181611,200,586.739285
-2.892953,200,587.36226
-421.973136,200,587.473777
-130.762068,200,587.585492
-440.334739,200,587.696947
-129.012061,200,587.808603
-266.050506,200,588.430354
-259.355289,200,588.541759
-659.687313,200,588.655473
-662.550472,200,588.766854
-131.282581,200,588.878425
-683.716866,200,588.989911
-3.014365,200,589.612258
-127.63541,200,589.723472
-482.437537,200,589.835664
-266.895348,200,589.947347
-126.892537,200,590.058801
-260.636548,200,590.735392
-396.477598,200,590.850135
-394.992448,200,590.964542
-133.071059,200,591.079188
-141.321952,200,591.193765
-266.939728,200,591.82463
-2.920336,200,591.941232
-269.142019,200,592.055521
-271.576515,200,592.170166
-134.183169,200,592.284691
-267.651782,200,592.915511
-472.242118,200,593.029887
-263.886462,200,593.144454
-393.905898,200,593.260887
-126.206274,200,593.37541
-133.057069,200,594.005785
-414.363782,200,594.120442
-133.423768,200,594.234984
-132.525861,200,594.349618
-265.409351,200,594.464014
-131.084835,200,595.098044
-4.637119,200,595.212208
-410.862249,200,595.326137
-131.614188,200,595.440217
-277.57471,200,595.554271
-132.389173,200,596.179818
-129.932838,200,596.291685
-422.599038,200,596.403359
-266.44392,200,596.51704
-131.100811,200,596.631663
-129.017336,200,597.254234
-520.818597,200,597.365813
-278.097879,200,597.477412
-130.730651,200,597.588956
-456.709044,200,597.700759
-131.203056,200,597.812459
-0.818049,200,598.434628
-0.057088,200,598.546595
-479.089447,200,598.658393
-424.765685,200,598.770367
-130.402159,200,598.88415
-132.109521,200,599.507198
-397.184425,200,599.618966
-132.906628,200,599.730731
-277.419069,200,599.843148
-136.513324,200,599.955333
-130.617753,200,600.579042
-133.619654,200,600.690984
-434.293711,200,600.802708
-133.285459,200,600.914546
-130.905473,200,601.028268
-129.821014,200,601.649931
-0.152985,200,601.761889
-2.066886,200,601.873511
-526.804263,200,601.985211
-270.533904,200,602.096766
-133.584101,200,602.718354
-295.132523,200,602.830115
-260.357025,200,602.941893
-269.636957,200,603.053739
-0.253292,200,603.165275
-136.664947,200,603.787244
-264.416252,200,603.898506
-447.376735,200,604.009735
-265.793322,200,604.121018
-128.422187,200,604.232466
-271.539808,200,604.852944
-131.71921,200,604.964139
-1.045443,200,605.075385
-271.613452,200,605.187016
-271.538275,200,605.29834
-131.364443,200,605.917556
-276.448959,200,606.031042
-300.316095,200,606.142391
-271.364685,200,606.253601
-132.935199,200,606.364953
-263.461949,200,606.98537
-132.711801,200,607.096594
-129.812969,200,607.208011
-131.904481,200,607.319228
-0.10454,200,607.43055
-131.261912,200,607.543257
-259.509748,200,608.163003
-134.048008,200,608.274566
-127.916508,200,608.38814
-273.029413,200,608.501041
-282.877037,200,608.612448
-291.087509,200,609.232028
-131.600157,200,609.343473
-130.977546,200,609.454874
-275.355941,200,609.565864
-0.282257,200,609.677147
-131.405622,200,610.298919
-128.843076,200,610.410421
-131.004729,200,610.521814
-0.210796,200,610.635835
-2.206254,200,610.747155
-0.250447,200,611.366827
-401.884606,200,611.47821
-455.286148,200,611.589742
-271.764439,200,611.701414
-0.344317,200,611.812876
-130.449063,200,612.432159
-260.861853,200,612.543689
-1.695115,200,612.655033
-453.573163,200,612.766707
-130.343641,200,612.880454
-133.401467,200,613.501052
-276.453575,200,613.612303
-129.940647,200,613.72373
-0.80379,200,613.835042
-410.485126,200,613.946333
-405.597621,200,614.565626
-127.982198,200,614.677217
-296.989565,200,614.790449
-130.648327,200,614.902224
-256.47602,200,615.013434
-133.238395,200,615.633436
-294.022307,200,615.748591
-0.568051,200,615.860049
-127.473012,200,615.971406
-276.604513,200,616.083071
-269.824737,200,616.194589
-418.71043,200,616.813465
-285.042053,200,616.925161
-132.984299,200,617.036538
-130.998878,200,617.147941
-2.404391,200,617.259379
-129.533601,200,617.878725
-279.305037,200,617.990093
-132.728446,200,618.103426
-561.27003,200,618.21469
-2.124455,200,618.326031
-2.014352,200,618.94536
-408.720698,200,619.056783
-127.283368,200,619.168031
-280.553864,200,619.27956
-2.430961,200,619.391085
-264.571895,200,620.012657
-128.092107,200,620.12514
-128.473492,200,620.236945
-140.430212,200,620.350519
-128.273144,200,620.462035
-327.112451,200,621.081619
-5.511851,200,621.192748
-439.164197,200,621.303941
-135.220156,200,621.415033
-285.990786,200,621.526106
-140.998592,200,622.145192
-268.51743,200,622.256252
-139.669721,200,622.367282
-135.984283,200,622.478362
-136.333942,200,622.591491
-405.946276,200,623.210128
-10.272417,200,623.321405
-264.420063,200,623.43254
-10.0002,200,623.543849
-136.231661,200,623.655113
-397.909662,200,624.274676
-136.142515,200,624.386226
-133.905723,200,624.497728
-383.677824,200,624.609368
-9.278318,200,624.720799
-138.890099,200,624.835275
-256.912325,200,625.455886
-134.392153,200,625.567322
-133.768814,200,625.678998
-255.937778,200,625.790505
-272.228212,200,625.901843
-133.852186,200,626.521228
-262.901018,200,626.632321
-136.608827,200,626.743529
-137.025203,200,626.854687
-377.652266,200,626.965759
-260.706254,200,627.585028
-486.548362,200,627.698648
-257.343367,200,627.809956
-258.415632,200,627.921021
-398.157728,200,628.032032
-472.224352,200,628.651034
-6.015981,200,628.762341
-271.092203,200,628.873665
-137.317977,200,628.984944
-392.636413,200,629.096339
-132.824638,200,629.715918
-415.993204,200,629.827545
-448.290537,200,629.941571
-5.673278,200,630.052803
-132.378484,200,630.164152
-312.333228,200,630.783491
-130.666863,200,630.894565
-677.363681,200,631.005798
-5.989842,200,631.116915
-133.061548,200,631.228014
-282.776284,200,631.846768
-258.767364,200,631.957828
-5.936035,200,632.069038
-276.868086,200,632.180252
-132.137238,200,632.29353
-444.804389,200,632.912516
-6.651055,200,633.023514
-261.385524,200,633.134406
-806.781832,200,633.245487
-465.022835,200,633.356362
-331.630545,200,633.974888
-941.682858,200,634.086342
-832.51621,200,634.197911
-959.932088,200,634.309131
-136.326493,200,634.42048
-131.409805,200,634.531503
-6.535362,200,635.158669
-785.241068,200,635.270455
-6.096692,200,635.381902
-1037.256746,200,635.4934
-141.89572,200,635.604983
-273.266883,200,636.22646
-433.346549,200,636.338054
-279.220488,200,636.449923
-386.385981,200,636.561542
-272.727723,200,636.673174
-278.823467,200,637.293466
-531.570135,200,637.407367
-393.756593,200,637.518928
-266.622425,200,637.630475
-141.516892,200,637.742066
-380.306228,200,638.361766
-257.766055,200,638.473397
-7.2749,200,638.584841
-267.789973,200,638.696017
-137.962318,200,638.807377
-131.740563,200,639.426486
-133.55383,200,639.537845
-132.785339,200,639.651164
-259.805682,200,639.762366
-400.569563,200,639.874233
-254.419513,200,640.495784
-258.398507,200,640.606922
-271.539208,200,640.717953
-266.900918,200,640.829052
-128.13491,200,640.940188
-128.925505,200,641.559263
-136.732272,200,641.670351
-265.680331,200,641.781241
-130.922445,200,641.892034
-276.263761,200,642.005003
-132.17562,200,642.626378
-479.517923,200,642.737596
-262.266275,200,642.848773
-266.463948,200,642.959905
-134.751651,200,643.070961
-131.213455,200,643.18216
-129.199565,200,643.803853
-3.925175,200,643.915156
-127.998564,200,644.026549
-441.078594,200,644.137715
-256.122182,200,644.248546
-129.142147,200,644.873079
-3.36526,200,644.984714
-127.675298,200,645.09559
-3.747853,200,645.207082
-315.916839,200,645.317853
-262.772202,200,645.938655
-134.778169,200,646.049904
-431.68856,200,646.161521
-139.728374,200,646.272746
-5.605683,200,646.383822
-3.027396,200,647.005247
-132.554426,200,647.116476
-130.705308,200,647.22975
-278.995041,200,647.340684
-131.397616,200,647.451864
-136.64437,200,648.07286
-2.676408,200,648.183874
-134.728307,200,648.294834
-131.177556,200,648.405823
-421.684709,200,648.517009
-468.025103,200,649.138065
-286.852101,200,649.249153
-517.379575,200,649.360291
-135.669781,200,649.473269
-277.343263,200,649.584096
-2.927258,200,650.207352
-132.468598,200,650.318351
-130.563696,200,650.429397
-131.831342,200,650.540093
-403.579493,200,650.650743
-514.644681,200,651.271767
-420.805187,200,651.382781
-261.443204,200,651.494242
-135.450493,200,651.605419
-255.770948,200,651.716637
-138.914248,200,651.827699
-136.063903,200,652.450751
-290.842573,200,652.561857
-137.226234,200,652.672807
-3.117041,200,652.783741
-409.584708,200,652.894697
-261.535369,200,653.515689
-3.487871,200,653.626837
-132.251881,200,653.738105
-134.615042,200,653.849335
-3.114076,200,653.960032
-6.123531,200,654.580896
-134.76545,200,654.692241
-265.43795,200,654.805841
-3.004415,200,654.918097
-132.063911,200,655.029466
-134.610192,200,655.650631
-133.521561,200,655.761723
-494.396317,200,655.872527
-131.149381,200,655.983299
-133.933937,200,656.093936
-273.989121,200,656.714323
-4.134519,200,656.825331
-131.929223,200,656.936127
-293.032537,200,657.048812
-410.385505,200,657.159659
-132.891796,200,657.780636
-129.855986,200,657.891491
-133.271911,200,658.002357
-131.287219,200,658.112976
-419.749386,200,658.22387
-132.518885,200,658.844383
-644.464986,200,658.955254
-3.325621,200,659.06617
-273.158258,200,659.177119
-262.640302,200,659.288131
-258.88148,200,659.909394
-280.687871,200,660.022286
-280.239614,200,660.133002
-257.201539,200,660.244323
-524.101544,200,660.355272
-128.798954,200,660.975515
-3.371406,200,661.086411
-131.706594,200,661.197374
-128.956865,200,661.308243
-401.268686,200,661.418914
-282.854937,200,661.529741
-270.11928,200,662.14983
-272.72071,200,662.260753
-132.388319,200,662.373743
-525.393985,200,662.484633
-261.827967,200,662.595579
-3.837181,200,663.21675
-134.709759,200,663.327882
-132.496376,200,663.438818
-411.59546,200,663.549596
-131.151275,200,663.660646
-270.188045,200,664.281166
-133.797992,200,664.392261
-134.186674,200,664.503128
-255.367541,200,664.614033
-133.935757,200,664.727049
-135.734323,200,665.349617
-130.212518,200,665.460685
-258.381461,200,665.571653
-134.158703,200,665.682368
-131.001682,200,665.793511
-722.179834,200,666.414174
-2.164693,200,666.525257
-439.168287,200,666.636135
-282.175457,200,666.747283
-262.801095,200,666.858132
-133.975022,200,667.478839
-130.904052,200,667.592118
-263.255918,200,667.70333
-130.720008,200,667.814481
-135.934177,200,667.925711
-2.548905,200,668.546524
-134.322729,200,668.659029
-438.136038,200,668.770755
-259.135535,200,668.882421
-256.346455,200,668.994026
-137.344329,200,669.617764
-2.408911,200,669.731587
-135.745458,200,669.844105
-3.910457,200,669.955966
-268.770093,200,670.067438
-131.201738,200,670.179374
-253.965808,200,670.803408
-465.07097,200,670.915235
-533.287427,200,671.02692
-3.718331,200,671.138613
-139.893334,200,671.250327
-428.05467,200,671.873577
-415.722955,200,671.987365
-2.734379,200,672.099
-2.229954,200,672.210424
-2.244978,200,672.321954
-265.471942,200,672.944538
-557.389829,200,673.056342
-136.976622,200,673.167785
-2.194536,200,673.279312
-130.191269,200,673.390722
-126.238667,200,674.01121
-1.364595,200,674.122374
-2.242031,200,674.235332
-128.967517,200,674.346047
-131.410994,200,674.456843
-385.08132,200,675.078005
-398.252895,200,675.189515
-127.745403,200,675.300414
-130.935243,200,675.411299
-395.524552,200,675.522063
-131.103205,200,676.142744
-277.93815,200,676.253607
-1.341487,200,676.364857
-334.686796,200,676.475698
-129.50232,200,676.58883
-130.396215,200,677.208937
-405.242589,200,677.319923
-263.490209,200,677.431009
-1.299556,200,677.541957
-128.777878,200,677.652974
-133.26185,200,678.273723
-133.318326,200,678.384955
-360.360327,200,678.496149
-272.258837,200,678.607252
-126.013459,200,678.718318
-252.603936,200,678.829185
-516.327568,200,679.451239
