#{"t_start": 1698676261.2022698, "env_id": "CliffWalking-v0"}
r,l,t
-13.0,13,106.291055
-13.0,13,106.305829
-13.0,13,106.314082
-13.0,13,106.323638
-13.0,13,106.332142
-13.0,13,106.348401
-13.0,13,106.359693
-13.0,13,106.370294
-15.0,15,106.379859
-13.0,13,106.394508
-13.0,13,106.404315
-13.0,13,106.413959
-13.0,13,106.422503
-15.0,15,106.438351
-13.0,13,106.44697
-13.0,13,106.456537
-13.0,13,106.467557
-13.0,13,106.480876
-13.0,13,106.488393
-13.0,13,106.498041
-13.0,13,106.506553
-13.0,13,106.520383
-13.0,13,106.531904
-13.0,13,106.542068
-13.0,13,106.552742
-13.0,13,106.565665
-13.0,13,106.574019
-13.0,13,106.587119
-13.0,13,106.597332
-13.0,13,106.613445
-13.0,13,106.62248
-13.0,13,106.634449
-13.0,13,106.645158
-13.0,13,106.657992
-13.0,13,106.666651
-13.0,13,106.678168
-13.0,13,106.688692
-13.0,13,106.703681
-13.0,13,106.712877
-13.0,13,106.723047
-13.0,13,106.732003
-121.0,22,106.754373
-13.0,13,106.765986
-13.0,13,106.775388
-13.0,13,106.783896
-13.0,13,106.797982
-13.0,13,106.811095
-13.0,13,106.821658
-13.0,13,106.830667
-13.0,13,106.844145
-13.0,13,106.855769
-13.0,13,106.867472
-13.0,13,106.876544
-13.0,13,106.891056
-44.0,44,106.920574
-13.0,13,106.931844
-13.0,13,106.941126
-13.0,13,106.95611
-13.0,13,106.964359
-13.0,13,106.97487
-13.0,13,106.984358
-13.0,13,106.998458
-13.0,13,107.006695
-13.0,13,107.017204
-13.0,13,107.028111
-13.0,13,107.042765
-13.0,13,107.053636
-13.0,13,107.064655
-13.0,13,107.074219
-13.0,13,107.091813
-13.0,13,107.103219
-13.0,13,107.116349
-13.0,13,107.126173
-13.0,13,107.143763
-13.0,13,107.156156
-13.0,13,107.17181
-13.0,13,107.181671
-13.0,13,107.196063
-13.0,13,107.204122
-13.0,13,107.216074
-13.0,13,107.228397
-13.0,13,107.243039
-13.0,13,107.251049
-13.0,13,107.261883
-13.0,13,107.270402
-13.0,13,107.285432
-13.0,13,107.293987
-13.0,13,107.305281
-13.0,13,107.313089
-13.0,13,107.3276
-13.0,13,107.337637
-13.0,13,107.348904
-13.0,13,107.359409
-13.0,13,107.373759
-13.0,13,107.384283
-13.0,13,107.396822
-15.0,15,107.405504
-13.0,13,107.421703
-13.0,13,107.431918
-13.0,13,107.440966
-13.0,13,107.449476
-13.0,13,107.464427
-15.0,15,107.474917
-13.0,13,107.487839
-13.0,13,107.497492
-13.0,13,107.514103
-13.0,13,107.526308
-13.0,13,107.537506
-13.0,13,107.547929
-13.0,13,107.561802
-13.0,13,107.574491
-13.0,13,107.590016
-115.0,16,107.602034
-13.0,13,107.616169
-13.0,13,107.626003
-13.0,13,107.637471
-13.0,13,107.647021
-13.0,13,107.662798
-13.0,13,107.670414
-13.0,13,107.680471
-13.0,13,107.691992
-13.0,13,107.707652
-13.0,13,107.720388
-13.0,13,107.731922
-13.0,13,107.746639
-13.0,13,107.763108
-13.0,13,107.774052
-13.0,13,107.783737
-13.0,13,107.796117
-13.0,13,107.811701
-13.0,13,107.820712
-13.0,13,107.830224
-13.0,13,107.841893
-13.0,13,107.85541
-13.0,13,107.864621
-13.0,13,107.876174
-13.0,13,107.889497
-13.0,13,107.904071
-13.0,13,107.914172
-13.0,13,107.923693
-13.0,13,107.933733
-13.0,13,107.951756
-13.0,13,107.963589
-13.0,13,107.974527
-13.0,13,107.98607
-13.0,13,108.002125
-13.0,13,108.013109
-13.0,13,108.022941
-13.0,13,108.03722
-13.0,13,108.050751
-13.0,13,108.060323
-13.0,13,108.072012
-13.0,13,108.085728
-13.0,13,108.104257
-115.0,16,108.118525
-13.0,13,108.13302
-13.0,13,108.144624
-13.0,13,108.161003
-13.0,13,108.171753
-13.0,13,108.182387
-13.0,13,108.192395
-13.0,13,108.209147
-13.0,13,108.21824
-113.0,14,108.228385
-13.0,13,108.245442
-13.0,13,108.262605
-13.0,13,108.273204
-13.0,13,108.283509
-13.0,13,108.296189
-13.0,13,108.312749
-13.0,13,108.32464
-13.0,13,108.335462
-13.0,13,108.346182
-13.0,13,108.362797
-13.0,13,108.372892
-13.0,13,108.383312
-13.0,13,108.395017
-13.0,13,108.409662
-13.0,13,108.422122
-13.0,13,108.43304
-13.0,13,108.443295
-13.0,13,108.456968
-13.0,13,108.466477
-13.0,13,108.477547
-13.0,13,108.488066
-13.0,13,108.503729
-13.0,13,108.51298
-13.0,13,108.522064
-13.0,13,108.53455
-13.0,13,108.549555
-13.0,13,108.559195
-13.0,13,108.570139
-13.0,13,108.581957
-13.0,13,108.596678
-13.0,13,108.606044
-13.0,13,108.6138
-13.0,13,108.623754
-13.0,13,108.637268
-13.0,13,108.64502
-13.0,13,108.655045
-13.0,13,108.66606
-13.0,13,108.681954
-13.0,13,108.692077
-13.0,13,108.700368
-13.0,13,108.712864
-13.0,13,108.726783
-13.0,13,108.737019
-13.0,13,108.747796
-13.0,13,108.759967
-13.0,13,108.7737
-13.0,13,108.783214
-13.0,13,108.792992
-13.0,13,108.805044
-13.0,13,108.820254
-13.0,13,108.830798
-13.0,13,108.841935
-13.0,13,108.853837
-13.0,13,108.867704
-13.0,13,108.876551
-13.0,13,108.884456
-13.0,13,108.893979
-13.0,13,108.908019
-13.0,13,108.917699
-13.0,13,108.928186
-13.0,13,108.938934
-13.0,13,108.958826
-13.0,13,108.968462
-13.0,13,108.978668
-13.0,13,108.98844
-13.0,13,109.003112
-13.0,13,109.012618
-13.0,13,109.021931
-13.0,13,109.034941
-13.0,13,109.052028
-13.0,13,109.062352
-13.0,13,109.072718
-13.0,13,109.084791
-15.0,15,109.099037
-13.0,13,109.110085
-13.0,13,109.120848
-13.0,13,109.129982
-13.0,13,109.144152
-13.0,13,109.153711
-13.0,13,109.161926
-13.0,13,109.168949
-13.0,13,109.183767
-13.0,13,109.195163
-13.0,13,109.204333
-13.0,13,109.214813
-13.0,13,109.229463
-13.0,13,109.241098
-13.0,13,109.252878
-13.0,13,109.26135
-13.0,13,109.275065
-13.0,13,109.286097
-13.0,13,109.294922
-13.0,13,109.30464
-13.0,13,109.321989
-13.0,13,109.333002
-13.0,13,109.341006
-15.0,15,109.353158
-13.0,13,109.368402
-13.0,13,109.378922
-13.0,13,109.389446
-13.0,13,109.399405
-13.0,13,109.415847
-13.0,13,109.42701
-13.0,13,109.437713
-13.0,13,109.448226
-13.0,13,109.461749
-13.0,13,109.471486
-13.0,13,109.483298
-13.0,13,109.496054
-13.0,13,109.51116
-13.0,13,109.520481
-15.0,15,109.532825
-13.0,13,109.543199
-15.0,15,109.560992
-13.0,13,109.570489
-13.0,13,109.5807
-13.0,13,109.592744
-13.0,13,109.60613
-13.0,13,109.616639
-13.0,13,109.625184
-13.0,13,109.635694
-13.0,13,109.649785
-13.0,13,109.658861
-13.0,13,109.667379
-13.0,13,109.678085
-13.0,13,109.690901
-13.0,13,109.699413
-13.0,13,109.707923
-13.0,13,109.718531
-13.0,13,109.733136
-13.0,13,109.745749
-13.0,13,109.756006
-13.0,13,109.767927
-115.0,16,109.786502
-13.0,13,109.797223
-13.0,13,109.80741
-13.0,13,109.817056
-13.0,13,109.833094
-13.0,13,109.841808
-13.0,13,109.85082
-13.0,13,109.860926
-13.0,13,109.879451
-13.0,13,109.888536
-13.0,13,109.899333
-13.0,13,109.908134
-13.0,13,109.927164
-13.0,13,109.935498
-13.0,13,109.944569
-13.0,13,109.954628
-13.0,13,109.971831
-13.0,13,109.983355
-13.0,13,109.992725
-13.0,13,110.003423
-13.0,13,110.020637
-13.0,13,110.030202
-13.0,13,110.039395
-13.0,13,110.049647
-13.0,13,110.066611
-13.0,13,110.075134
-13.0,13,110.082653
-13.0,13,110.090795
-13.0,13,110.106019
-15.0,15,110.115115
-13.0,13,110.130363
-13.0,13,110.139877
-15.0,15,110.156171
-13.0,13,110.165451
-13.0,13,110.175634
-13.0,13,110.185247
-13.0,13,110.200189
-13.0,13,110.210702
-13.0,13,110.218573
-13.0,13,110.228712
-13.0,13,110.246151
-13.0,13,110.256145
-13.0,13,110.267781
-13.0,13,110.2782
-13.0,13,110.29574
-13.0,13,110.307034
-13.0,13,110.321146
-15.0,15,110.331099
-13.0,13,110.34616
-13.0,13,110.35467
-13.0,13,110.37015
-13.0,13,110.381008
-13.0,13,110.401806
-13.0,13,110.412038
-13.0,13,110.421978
-13.0,13,110.432255
-13.0,13,110.447617
-13.0,13,110.457749
-13.0,13,110.469094
-13.0,13,110.477751
-13.0,13,110.501144
-13.0,13,110.519186
-13.0,13,110.535638
-13.0,13,110.544109
-13.0,13,110.558892
-13.0,13,110.567919
-13.0,13,110.579354
-13.0,13,110.588933
-13.0,13,110.603862
-13.0,13,110.612392
-13.0,13,110.625352
-13.0,13,110.634879
-13.0,13,110.651711
-13.0,13,110.66275
-13.0,13,110.674275
-13.0,13,110.683868
-13.0,13,110.699047
-13.0,13,110.708702
-13.0,13,110.720111
-13.0,13,110.730244
-13.0,13,110.744135
-13.0,13,110.752999
-13.0,13,110.764841
-13.0,13,110.773392
-13.0,13,110.786953
-13.0,13,110.794467
-13.0,13,110.805104
-13.0,13,110.813977
-13.0,13,110.830151
-13.0,13,110.841321
-13.0,13,110.85205
-13.0,13,110.860812
-13.0,13,110.874694
-13.0,13,110.884923
-13.0,13,110.896523
-13.0,13,110.90588
-13.0,13,110.920413
-13.0,13,110.929112
-13.0,13,110.942908
-13.0,13,110.952088
-13.0,13,110.967359
-13.0,13,110.977508
-13.0,13,110.988604
-13.0,13,110.998458
-13.0,13,111.01608
-13.0,13,111.026372
-13.0,13,111.038359
-13.0,13,111.049885
-13.0,13,111.065208
-13.0,13,111.075261
-13.0,13,111.087909
-13.0,13,111.098424
-13.0,13,111.112047
-13.0,13,111.12213
-13.0,13,111.133917
-13.0,13,111.144812
-13.0,13,111.158837
-13.0,13,111.167717
-13.0,13,111.180887
-13.0,13,111.19184
-13.0,13,111.207342
-13.0,13,111.216095
-13.0,13,111.227183
-13.0,13,111.23657
-13.0,13,111.251859
-13.0,13,111.26097
-13.0,13,111.27281
-13.0,13,111.283794
-13.0,13,111.298502
-13.0,13,111.309637
-13.0,13,111.323614
-13.0,13,111.333274
-15.0,15,111.350412
-13.0,13,111.360182
-13.0,13,111.369711
-13.0,13,111.380255
-13.0,13,111.396767
-13.0,13,111.40628
-13.0,13,111.41414
-13.0,13,111.422657
-13.0,13,111.439741
-13.0,13,111.447157
-13.0,13,111.457633
-13.0,13,111.467149
-13.0,13,111.484171
-13.0,13,111.493737
-13.0,13,111.503733
-13.0,13,111.512053
-13.0,13,111.527836
-13.0,13,111.537599
-13.0,13,111.547736
-13.0,13,111.557392
-13.0,13,111.573521
-13.0,13,111.583098
-13.0,13,111.591866
-13.0,13,111.600733
-13.0,13,111.617176
-13.0,13,111.630696
-13.0,13,111.643744
-13.0,13,111.653263
-13.0,13,111.668369
-13.0,13,111.676067
-13.0,13,111.685601
-13.0,13,111.694611
-13.0,13,111.712868
-13.0,13,111.722706
-13.0,13,111.731037
-13.0,13,111.738993
-13.0,13,111.757592
-13.0,13,111.767239
-13.0,13,111.77676
-13.0,13,111.786374
-13.0,13,111.803142
-13.0,13,111.814046
-13.0,13,111.823173
-13.0,13,111.832788
-13.0,13,111.851758
-13.0,13,111.861888
-13.0,13,111.869401
-13.0,13,111.880378
-13.0,13,111.896199
-13.0,13,111.906203
-13.0,13,111.915717
-13.0,13,111.925583
-13.0,13,111.943148
-13.0,13,111.954158
-13.0,13,111.964148
-13.0,13,111.974844
-13.0,13,111.994228
-13.0,13,112.005209
-13.0,13,112.018832
-14.0,14,112.032912
-13.0,13,112.04847
-13.0,13,112.059438
-13.0,13,112.067385
-13.0,13,112.079153
-13.0,13,112.096173
-13.0,13,112.104355
-13.0,13,112.112325
-13.0,13,112.122862
-13.0,13,112.139605
-13.0,13,112.151121
-13.0,13,112.159151
-13.0,13,112.17188
-13.0,13,112.188473
-13.0,13,112.199449
-13.0,13,112.208083
-13.0,13,112.219847
-13.0,13,112.237825
-13.0,13,112.248442
-13.0,13,112.259358
-13.0,13,112.273513
-13.0,13,112.286538
-13.0,13,112.296124
-13.0,13,112.304053
-13.0,13,112.314567
-13.0,13,112.33028
-13.0,13,112.340029
-13.0,13,112.349554
-13.0,13,112.365125
-13.0,13,112.383218
-13.0,13,112.395036
-13.0,13,112.40629
-13.0,13,112.420401
-13.0,13,112.437692
-13.0,13,112.448173
-13.0,13,112.459153
-13.0,13,112.471189
-13.0,13,112.488022
-13.0,13,112.498079
-13.0,13,112.509416
-15.0,15,112.521966
-13.0,13,112.536915
-13.0,13,112.550425
-13.0,13,112.560677
-119.0,20,112.576105
-13.0,13,112.592591
-13.0,13,112.602835
-13.0,13,112.61442
-13.0,13,112.624101
-13.0,13,112.64016
-13.0,13,112.650182
-13.0,13,112.661382
-13.0,13,112.668895
-13.0,13,112.683068
-13.0,13,112.690575
-13.0,13,112.707729
-13.0,13,112.71953
-13.0,13,112.734761
-14.0,14,112.748979
-13.0,13,112.762081
-13.0,13,112.772537
-13.0,13,112.788054
-13.0,13,112.801232
-13.0,13,112.811987
-13.0,13,112.822046
-13.0,13,112.83976
-13.0,13,112.855123
-13.0,13,112.865224
-13.0,13,112.876864
-15.0,15,112.894386
-13.0,13,112.903725
-13.0,13,112.915226
-13.0,13,112.92792
-13.0,13,112.946377
-13.0,13,112.956462
-13.0,13,112.964863
-13.0,13,112.976685
-13.0,13,112.992217
-13.0,13,113.002011
-13.0,13,113.012261
-13.0,13,113.024221
-13.0,13,113.040115
-13.0,13,113.04805
-13.0,13,113.056574
-13.0,13,113.067648
-13.0,13,113.083677
-13.0,13,113.093669
-13.0,13,113.11121
-13.0,13,113.129603
-13.0,13,113.146196
-13.0,13,113.156714
-13.0,13,113.164286
-13.0,13,113.174045
-13.0,13,113.188574
-13.0,13,113.19843
-117.0,18,113.213468
-13.0,13,113.222412
-13.0,13,113.237156
-13.0,13,113.246878
-13.0,13,113.256398
-13.0,13,113.265376
-13.0,13,113.280765
-13.0,13,113.29059
-13.0,13,113.304121
-13.0,13,113.315757
-13.0,13,113.329749
-13.0,13,113.338427
-13.0,13,113.349467
-13.0,13,113.359586
-13.0,13,113.373605
-13.0,13,113.383243
-13.0,13,113.398062
-13.0,13,113.410679
-13.0,13,113.425258
-13.0,13,113.437242
-15.0,15,113.453862
-13.0,13,113.46444
-13.0,13,113.485328
-13.0,13,113.498185
-13.0,13,113.51037
-13.0,13,113.519275
-13.0,13,113.536344
-13.0,13,113.54714
-13.0,13,113.559982
-13.0,13,113.570501
-13.0,13,113.591842
-13.0,13,113.602758
-13.0,13,113.612327
-13.0,13,113.620348
-13.0,13,113.63602
-13.0,13,113.646424
-13.0,13,113.655243
-13.0,13,113.667177
-13.0,13,113.68574
-13.0,13,113.69576
-13.0,13,113.704271
-13.0,13,113.715141
-13.0,13,113.730431
-116.0,17,113.744127
-13.0,13,113.754723
-13.0,13,113.76432
-13.0,13,113.784231
-13.0,13,113.795263
-13.0,13,113.805846
-13.0,13,113.814465
-13.0,13,113.830337
-13.0,13,113.839063
-13.0,13,113.85073
-15.0,15,113.863885
-13.0,13,113.881054
-13.0,13,113.892137
-13.0,13,113.906209
-13.0,13,113.916339
-13.0,13,113.93223
-13.0,13,113.942283
-13.0,13,113.953269
-13.0,13,113.961975
-13.0,13,113.975809
-13.0,13,113.985325
-13.0,13,113.997584
-13.0,13,114.008013
-13.0,13,114.021069
-13.0,13,114.031103
-13.0,13,114.043139
-13.0,13,114.053002
-13.0,13,114.068212
-13.0,13,114.079555
-13.0,13,114.089069
-13.0,13,114.097583
-13.0,13,114.112904
-13.0,13,114.122199
-13.0,13,114.130634
-13.0,13,114.14449
-13.0,13,114.160671
-13.0,13,114.169268
-13.0,13,114.180786
-13.0,13,114.190417
-13.0,13,114.20595
-13.0,13,114.214644
-13.0,13,114.226086
-13.0,13,114.238253
-13.0,13,114.255206
-13.0,13,114.266408
-13.0,13,114.280362
-13.0,13,114.289562
-13.0,13,114.30619
-13.0,13,114.316138
-13.0,13,114.329498
-13.0,13,114.338566
-13.0,13,114.352512
-13.0,13,114.361884
-13.0,13,114.372071
-15.0,15,114.383121
-13.0,13,114.398139
-15.0,15,114.410486
-13.0,13,114.427661
-13.0,13,114.438761
-13.0,13,114.454114
-13.0,13,114.463188
-13.0,13,114.476259
-13.0,13,114.48526
-13.0,13,114.501986
-13.0,13,114.513884
-13.0,13,114.526631
-13.0,13,114.536497
-113.0,14,114.553379
-13.0,13,114.565195
-13.0,13,114.575748
-13.0,13,114.587076
-13.0,13,114.602973
-13.0,13,114.617831
-13.0,13,114.628099
-13.0,13,114.638872
-13.0,13,114.656249
-14.0,14,114.669533
-13.0,13,114.678574
-13.0,13,114.687129
-13.0,13,114.702569
-13.0,13,114.713107
-13.0,13,114.7213
-13.0,13,114.732274
-13.0,13,114.747378
-13.0,13,114.757157
-13.0,13,114.764688
-13.0,13,114.77321
-13.0,13,114.788532
-13.0,13,114.79828
-13.0,13,114.809254
-13.0,13,114.818448
-13.0,13,114.832464
-13.0,13,114.843005
-13.0,13,114.852767
-13.0,13,114.863005
-13.0,13,114.881319
-13.0,13,114.889341
-13.0,13,114.898079
-13.0,13,114.907897
-13.0,13,114.924062
-13.0,13,114.935529
-13.0,13,114.945469
-13.0,13,114.955059
-13.0,13,114.97068
-13.0,13,114.982313
-13.0,13,114.991992
-13.0,13,115.001234
-13.0,13,115.015247
-13.0,13,115.023279
-13.0,13,115.031929
-13.0,13,115.043273
-13.0,13,115.060386
-13.0,13,115.068902
-13.0,13,115.079732
-13.0,13,115.09192
-13.0,13,115.10938
-13.0,13,115.119262
-13.0,13,115.130415
-13.0,13,115.143291
-13.0,13,115.161859
-13.0,13,115.172889
-13.0,13,115.185094
-13.0,13,115.196199
-13.0,13,115.214495
-15.0,15,115.224508
-13.0,13,115.234729
-13.0,13,115.245426
-13.0,13,115.260317
-13.0,13,115.268617
-13.0,13,115.278528
-13.0,13,115.286362
-13.0,13,115.300946
-13.0,13,115.309489
-13.0,13,115.322073
-13.0,13,115.331186
-13.0,13,115.34635
-13.0,13,115.355095
-13.0,13,115.366339
-13.0,13,115.376132
-13.0,13,115.392179
-13.0,13,115.402319
-13.0,13,115.415215
-13.0,13,115.42497
-13.0,13,115.441012
-13.0,13,115.450546
-13.0,13,115.462002
-13.0,13,115.471011
-13.0,13,115.484274
-13.0,13,115.4932
-13.0,13,115.505343
-13.0,13,115.514838
-13.0,13,115.533175
-13.0,13,115.542806
-15.0,15,115.556345
-13.0,13,115.568504
-13.0,13,115.586516
-13.0,13,115.597936
-13.0,13,115.609013
-13.0,13,115.618661
-13.0,13,115.636732
-13.0,13,115.64645
-13.0,13,115.65638
-13.0,13,115.665896
-13.0,13,115.683091
-13.0,13,115.693836
-13.0,13,115.702349
-13.0,13,115.712081
-13.0,13,115.728527
-13.0,13,115.737041
-13.0,13,115.745443
-13.0,13,115.752955
-13.0,13,115.769509
-13.0,13,115.779045
-13.0,13,115.78924
-13.0,13,115.799556
-13.0,13,115.816566
-13.0,13,115.827191
-13.0,13,115.83859
-13.0,13,115.847388
-13.0,13,115.866454
-13.0,13,115.875493
-13.0,13,115.88594
-13.0,13,115.896961
-13.0,13,115.915682
-13.0,13,115.924553
-13.0,13,115.936382
-13.0,13,115.947637
-13.0,13,115.964424
-13.0,13,115.974615
-13.0,13,115.985463
-13.0,13,115.997081
-13.0,13,116.017136
-13.0,13,116.027957
-15.0,15,116.039496
-13.0,13,116.050675
-13.0,13,116.06679
-15.0,15,116.077382
-13.0,13,116.086298
-13.0,13,116.094437
-118.0,19,116.111866
-13.0,13,116.12225
-13.0,13,116.135438
-13.0,13,116.146053
-13.0,13,116.162028
-13.0,13,116.170428
-13.0,13,116.182053
-13.0,13,116.189806
-14.0,14,116.204187
-13.0,13,116.217311
-13.0,13,116.227835
-13.0,13,116.237988
-13.0,13,116.252397
-14.0,14,116.262422
-13.0,13,116.270863
-13.0,13,116.279697
-13.0,13,116.294247
-13.0,13,116.302752
-13.0,13,116.311914
-13.0,13,116.320511
-13.0,13,116.338945
-13.0,13,116.34846
-13.0,13,116.358126
-13.0,13,116.369756
-13.0,13,116.387767
-13.0,13,116.398236
-13.0,13,116.41031
-13.0,13,116.420635
-13.0,13,116.438877
-13.0,13,116.450916
-13.0,13,116.46196
-13.0,13,116.470745
-13.0,13,116.488813
-13.0,13,116.5012
-124.0,25,116.520211
-13.0,13,116.528723
-123.0,24,116.550116
-13.0,13,116.563288
-13.0,13,116.574893
-13.0,13,116.584611
-13.0,13,116.59915
-13.0,13,116.609689
-13.0,13,116.624238
-13.0,13,116.639604
-13.0,13,116.656102
-13.0,13,116.672091
-13.0,13,116.684687
-13.0,13,116.695468
-13.0,13,116.711146
-13.0,13,116.723619
-13.0,13,116.733236
-13.0,13,116.743613
-13.0,13,116.759693
-13.0,13,116.772154
-13.0,13,116.781898
-13.0,13,116.793603
-13.0,13,116.809686
-13.0,13,116.822127
-13.0,13,116.832981
-13.0,13,116.841209
-13.0,13,116.855731
-13.0,13,116.867815
-13.0,13,116.880763
-49.0,49,116.919105
-13.0,13,116.933109
-13.0,13,116.946957
-13.0,13,116.9569
-13.0,13,116.967491
-13.0,13,116.982141
-13.0,13,116.992369
-13.0,13,117.001989
-13.0,13,117.012
-13.0,13,117.026238
-13.0,13,117.036317
-13.0,13,117.045424
-13.0,13,117.055291
-13.0,13,117.068648
-13.0,13,117.078955
-13.0,13,117.087576
-13.0,13,117.095401
-13.0,13,117.109131
-13.0,13,117.119416
-13.0,13,117.129431
-15.0,15,117.142373
-13.0,13,117.158705
-68.0,68,117.20924
-13.0,13,117.221367
-13.0,13,117.232813
-13.0,13,117.250187
-13.0,13,117.261195
-13.0,13,117.269313
-13.0,13,117.279823
-13.0,13,117.297379
-13.0,13,117.307509
-13.0,13,117.318025
-13.0,13,117.329738
-15.0,15,117.350501
-13.0,13,117.359012
-13.0,13,117.370714
-119.0,20,117.386409
-13.0,13,117.401948
-13.0,13,117.413324
-13.0,13,117.424406
-13.0,13,117.435066
-13.0,13,117.450661
-13.0,13,117.460895
-13.0,13,117.470411
-13.0,13,117.484667
-13.0,13,117.499261
-13.0,13,117.510561
-13.0,13,117.522238
-13.0,13,117.533067
-13.0,13,117.548198
-13.0,13,117.558933
-13.0,13,117.569825
-13.0,13,117.582998
-13.0,13,117.597742
-13.0,13,117.607877
-13.0,13,117.618264
-13.0,13,117.63207
-13.0,13,117.648206
-13.0,13,117.657733
-13.0,13,117.667699
-13.0,13,117.682296
-13.0,13,117.700586
-13.0,13,117.713
-13.0,13,117.724422
-13.0,13,117.736676
-13.0,13,117.751006
-13.0,13,117.759604
-13.0,13,117.768331
-15.0,15,117.779853
-13.0,13,117.794131
-13.0,13,117.806284
-13.0,13,117.818592
-13.0,13,117.828459
-13.0,13,117.843275
-13.0,13,117.853795
-13.0,13,117.864352
-13.0,13,117.872858
-13.0,13,117.888485
-13.0,13,117.899348
-13.0,13,117.907879
-13.0,13,117.919091
-13.0,13,117.935805
-13.0,13,117.94869
-13.0,13,117.958525
-13.0,13,117.971295
-13.0,13,117.986444
-13.0,13,117.999468
-13.0,13,118.011053
-13.0,13,118.025882
-13.0,13,118.043627
-13.0,13,118.057696
-13.0,13,118.069349
-13.0,13,118.079846
-13.0,13,118.106558
-13.0,13,118.131181
-15.0,15,118.145216
-13.0,13,118.15712
-13.0,13,118.175761
-13.0,13,118.186313
-13.0,13,118.198066
-33.0,33,118.226668
-13.0,13,118.240667
-19.0,19,118.256377
-13.0,13,118.269887
-13.0,13,118.282136
-13.0,13,118.300624
-13.0,13,118.312256
-13.0,13,118.322286
-43.0,43,118.353231
-13.0,13,118.367262
-13.0,13,118.376872
-13.0,13,118.385425
-37.0,37,118.418116
-13.0,13,118.430538
-13.0,13,118.442132
-13.0,13,118.453591
-13.0,13,118.466498
-13.0,13,118.483295
-13.0,13,118.495117
-15.0,15,118.509534
-13.0,13,118.520494
-13.0,13,118.538806
-121.0,22,118.560584
-13.0,13,118.571396
-13.0,13,118.580113
-13.0,13,118.598831
-13.0,13,118.608048
-13.0,13,118.617671
-13.0,13,118.62901
-15.0,15,118.647386
-13.0,13,118.659436
-13.0,13,118.670644
-13.0,13,118.680666
-13.0,13,118.695973
-13.0,13,118.706633
-13.0,13,118.720274
-13.0,13,118.734577
-13.0,13,118.759781
-13.0,13,118.772125
-13.0,13,118.785164
-13.0,13,118.795844
-13.0,13,118.817244
-13.0,13,118.830948
-13.0,13,118.845606
-13.0,13,118.856748
-13.0,13,118.871984
-13.0,13,118.88305
-13.0,13,118.898291
-13.0,13,118.910168
-13.0,13,118.926117
-14.0,14,118.938065
-13.0,13,118.949842
-13.0,13,118.959362
-13.0,13,118.973576
-13.0,13,118.99071
-13.0,13,119.001976
-13.0,13,119.014543
-13.0,13,119.032555
-13.0,13,119.045839
-13.0,13,119.057352
-13.0,13,119.068592
-13.0,13,119.087159
-13.0,13,119.104192
-13.0,13,119.115231
-13.0,13,119.124062
-13.0,13,119.141375
-13.0,13,119.154299
-13.0,13,119.165227
-13.0,13,119.175661
-13.0,13,119.192196
-13.0,13,119.206658
-13.0,13,119.217822
-13.0,13,119.229687
-13.0,13,119.245635
-13.0,13,119.258047
-13.0,13,119.270755
-13.0,13,119.282433
-13.0,13,119.297684
-13.0,13,119.310267
-13.0,13,119.319797
-13.0,13,119.32762
-13.0,13,119.343174
-15.0,15,119.356637
-13.0,13,119.367582
-13.0,13,119.379685
-13.0,13,119.399076
-13.0,13,119.413088
-13.0,13,119.424448
-13.0,13,119.438043
-13.0,13,119.453982
-13.0,13,119.465535
-13.0,13,119.477131
-13.0,13,119.490122
-13.0,13,119.504119
-13.0,13,119.513978
-13.0,13,119.524662
-13.0,13,119.536655
-13.0,13,119.552182
-13.0,13,119.562397
-13.0,13,119.5743
-13.0,13,119.587744
-13.0,13,119.605036
-13.0,13,119.617906
-13.0,13,119.629923
-13.0,13,119.643707
-13.0,13,119.65936
-13.0,13,119.67083
-13.0,13,119.680645
-13.0,13,119.691388
-13.0,13,119.707545
-13.0,13,119.716823
-13.0,13,119.727071
-13.0,13,119.73731
-13.0,13,119.749963
-13.0,13,119.75834
-13.0,13,119.767896
-13.0,13,119.780979
-13.0,13,119.800819
-13.0,13,119.81933
-13.0,13,119.836218
-13.0,13,119.854487
-13.0,13,119.877118
-13.0,13,119.891324
-123.0,24,119.914993
-13.0,13,119.927008
-13.0,13,119.948122
-13.0,13,119.960977
-13.0,13,119.973539
-13.0,13,119.984242
-13.0,13,120.00417
-13.0,13,120.012252
-39.0,39,120.056501
-13.0,13,120.06718
-15.0,15,120.088209
-13.0,13,120.100712
-15.0,15,120.11514
-13.0,13,120.123554
-13.0,13,120.141439
-13.0,13,120.152436
-13.0,13,120.173001
-13.0,13,120.186466
-13.0,13,120.200984
-13.0,13,120.212235
-13.0,13,120.225893
-13.0,13,120.236536
-13.0,13,120.251988
-13.0,13,120.262286
-13.0,13,120.274438
-13.0,13,120.286074
-13.0,13,120.304186
-13.0,13,120.31777
-13.0,13,120.329984
-13.0,13,120.340717
-13.0,13,120.35743
-13.0,13,120.367832
-13.0,13,120.380349
-13.0,13,120.390892
-13.0,13,120.412383
-13.0,13,120.425661
-15.0,15,120.438212
-13.0,13,120.447188
-13.0,13,120.467328
-13.0,13,120.479878
-13.0,13,120.492374
-15.0,15,120.505586
-13.0,13,120.52239
-13.0,13,120.532951
-13.0,13,120.544965
-13.0,13,120.555283
-13.0,13,120.571303
-13.0,13,120.581426
-13.0,13,120.592836
-13.0,13,120.603355
-13.0,13,120.618491
-13.0,13,120.630545
